dataset_name,label,source_type,trial_id,payload_name,payload_class,protocol_variant,prompt_name,prompt_family,token_count,character_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,artifact_count_total,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,contains_markdown_emphasis,contains_separator_line,notes,representation_name,segment_index,fraction_rank_le_16,fraction_rank_le_64
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,255,2,0.1764705882352941,0.0431372549019607,0.0392156862745098,0.7372549019607844,0.9375,0.0625,-4.1627675517365885,-4.117950028389918,8.5625,15.0,1,False,False,True,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,261,2,0.2068965517241379,0.053639846743295,0.0,0.7394636015325671,0.75,0.25,-4.630596891825413,-4.458340984344969,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,324,1,0.1728395061728395,0.0061728395061728,0.0,0.8179012345679012,0.90625,0.09375,-4.415044473364548,-4.242258731666361,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,279,5,0.1792114695340501,0.046594982078853,0.0,0.7741935483870968,0.90625,0.09375,-4.673437678423916,-4.452117817359909,8.5625,15.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_000__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,301,7,0.1960132890365448,0.0299003322259136,0.0,0.7740863787375415,0.890625,0.109375,-4.251580371869538,-4.127849189936057,8.5625,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,826,3,0.1694915254237288,0.0326876513317191,0.0,0.7953995157384988,0.6783625730994152,0.3216374269005848,-3.3464152335801964,-3.090987363935575,3.947368421052632,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,455,17,0.1802197802197802,0.0879120879120879,0.0483516483516483,0.643956043956044,0.631578947368421,0.368421052631579,-3.484681644335259,-3.268514553482813,3.947368421052632,7.0,2,False,False,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,711,19,0.1772151898734177,0.0478199718706047,0.0154711673699015,0.7538677918424754,0.7426900584795322,0.2573099415204678,-3.4774091270107763,-3.246124674705083,3.947368421052632,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,735,8,0.1741496598639455,0.0748299319727891,0.001360544217687,0.7482993197278912,0.7368421052631579,0.2631578947368421,-3.4425449610942462,-3.211628177810038,3.947368421052632,7.0,2,False,False,True,False,True,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_001__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,718,10,0.181058495821727,0.0445682451253481,0.0013927576601671,0.7674094707520891,0.7485380116959064,0.2514619883040936,-3.26764407881847,-3.2004760932137266,3.947368421052632,7.0,2,False,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,584,3,0.1678082191780822,0.0273972602739726,0.0,0.8013698630136986,0.8203125,0.1796875,-3.857345486923519,-3.662943090088,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_forum_exchange_specific,recipe_forum_exchange,128,549,17,0.1821493624772313,0.052823315118397,0.0,0.7632058287795993,0.7578125,0.2421875,-3.7948818814985295,-3.48629973858535,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,recipe_blog,recipe,128,544,5,0.1838235294117647,0.0330882352941176,0.0110294117647058,0.7720588235294118,0.6875,0.3125,-3.837910743586837,-3.50980401926485,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,grocery_planning_note_specific,grocery_planning,128,619,3,0.159935379644588,0.0500807754442649,0.0,0.7835218093699515,0.6484375,0.3515625,-3.7260998336247386,-3.3813722939102497,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_001__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_ascii_b16,plant_care_note_specific,plant_care,128,520,9,0.1923076923076923,0.0576923076923076,0.0038461538461538,0.7461538461538462,0.640625,0.359375,-3.6484695204179007,-3.609432122405812,5.171875,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,298,1,0.1711409395973154,0.0302013422818791,0.0,0.7986577181208053,0.828125,0.171875,-4.808733712262325,-4.553629662782419,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,284,5,0.1549295774647887,0.0492957746478873,0.0035211267605633,0.7852112676056338,0.984375,0.015625,-4.867660680249433,-4.6573020215589,9.0625,16.0,2,False,True,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,298,3,0.1845637583892617,0.023489932885906,0.0,0.7919463087248322,0.875,0.125,-4.623862246746823,-4.248015755190998,9.0625,16.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,324,7,0.1666666666666666,0.0277777777777777,0.0,0.8024691358024691,0.875,0.125,-4.247281607101058,-4.200161900306782,9.0625,16.0,1,False,False,True,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_001__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,300,3,0.1466666666666666,0.05,0.0,0.8033333333333333,0.90625,0.09375,-4.6199863735822575,-4.41099547620078,9.09375,16.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover; recovery decode failed: hex nibble rank 17 is outside 1..16,raw_hex_nibbles,,0.984375,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,764,5,0.1910994764397905,0.0261780104712041,0.0,0.768324607329843,0.6900584795321637,0.3099415204678363,-3.406978237699999,-3.2273480970337047,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,672,19,0.1979166666666666,0.050595238095238,0.019345238095238,0.7321428571428571,0.7894736842105263,0.2105263157894736,-3.5063544536498834,-3.2654796274279008,4.005847953216374,7.0,3,True,False,False,False,False,False,True,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,706,1,0.1940509915014164,0.0269121813031161,0.0,0.7776203966005666,0.7309941520467836,0.2690058479532163,-3.3555597409094564,-3.240781135958649,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,800,2,0.1825,0.0275,0.0,0.78875,0.7134502923976608,0.2865497076023392,-3.3307795799434787,-3.19576323227227,4.005847953216374,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_002__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,744,9,0.1881720430107527,0.0403225806451612,0.0026881720430107,0.7688172043010753,0.7426900584795322,0.2573099415204678,-3.2761740984930348,-3.211087949369187,4.005847953216374,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,585,3,0.1743589743589743,0.0324786324786324,0.0051282051282051,0.788034188034188,0.7734375,0.2265625,-3.96970763175553,-3.598302434630078,5.0859375,8.649999999999991,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_forum_exchange_specific,recipe_forum_exchange,128,534,3,0.1872659176029962,0.0505617977528089,0.0,0.7621722846441947,0.5703125,0.4296875,-3.463331152105509,-3.3520420273862097,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,recipe_blog,recipe,128,533,13,0.1763602251407129,0.0281425891181988,0.0,0.7898686679174484,0.7265625,0.2734375,-3.9819029875889536,-3.675452732417355,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,grocery_planning_note_specific,grocery_planning,128,574,5,0.205574912891986,0.024390243902439,0.0,0.7665505226480837,0.6171875,0.3828125,-3.593625437763796,-3.397350049175463,5.0546875,8.0,1,False,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_002__ascii_bytes_fixed_radix__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_ascii_b16,plant_care_note_specific,plant_care,128,608,2,0.1858552631578947,0.0246710526315789,0.0016447368421052,0.787828947368421,0.8046875,0.1953125,-3.690492594585341,-3.468036874554212,5.0,8.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_long_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_long_specific,recipe,64,250,2,0.164,0.048,0.0,0.788,0.890625,0.109375,-4.670769978595595,-4.132958074173045,8.34375,15.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_forum_exchange_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_forum_exchange_specific,recipe_forum_exchange,64,244,12,0.1598360655737705,0.221311475409836,0.0,0.6188524590163934,0.859375,0.140625,-4.56720479626321,-4.243707356083243,8.34375,15.0,2,True,False,False,False,True,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__recipe_blog,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,recipe_blog,recipe,64,314,3,0.1783439490445859,0.019108280254777,0.0,0.802547770700637,0.84375,0.15625,-4.564651403447305,-4.323659596481141,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__grocery_planning_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,grocery_planning_note_specific,grocery_planning,64,303,1,0.165016501650165,0.0132013201320132,0.0,0.8118811881188119,0.921875,0.078125,-4.540808542929048,-4.5437973514183,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_hex_nibble_b16__paper_sha256_hex_002__raw_hex_nibbles__b16__plant_care_note_specific,paper_sha256_hex_002,sha256_hex,nonseg_hex_nibble_b16,plant_care_note_specific,plant_care,64,259,6,0.193050193050193,0.0193050193050193,0.0,0.7876447876447876,0.921875,0.078125,-4.571002848993656,-4.425564976104079,8.34375,15.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,raw_hex_nibbles,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_long_specific,recipe,171,799,2,0.1702127659574468,0.0200250312891113,0.0,0.8060075093867334,0.7602339181286549,0.239766081871345,-3.499322443468216,-3.3582327339690003,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_forum_exchange_specific,recipe_forum_exchange,171,753,7,0.1819389110225763,0.0438247011952191,0.0013280212483399,0.7715803452855245,0.7719298245614035,0.2280701754385965,-3.414511338975157,-3.1366153707510307,4.029239766081871,7.0,2,True,False,False,False,False,False,False,True,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__recipe_blog,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,recipe_blog,recipe,171,663,17,0.196078431372549,0.0588235294117647,0.0030165912518853,0.7345399698340875,0.6549707602339181,0.3450292397660819,-3.3924299036695778,-3.3171314682464867,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,grocery_planning_note_specific,grocery_planning,171,802,1,0.1820448877805486,0.0261845386533665,0.0,0.7880299251870324,0.7309941520467836,0.2690058479532163,-3.229246351008301,-3.1498923822207345,4.029239766081871,7.0,0,False,False,False,False,False,False,False,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b8__paper_sha256_hex_003__ascii_bytes_fixed_radix__b8__plant_care_note_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b8,plant_care_note_specific,plant_care,171,736,9,0.1902173913043478,0.0421195652173913,0.0054347826086956,0.7595108695652174,0.7485380116959064,0.2514619883040936,-3.270078681665049,-3.236244912131678,4.029239766081871,7.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
detector_full_message,1,nonseg_rankcloak,nonseg_ascii_b16__paper_sha256_hex_003__ascii_bytes_fixed_radix__b16__recipe_long_specific,paper_sha256_hex_003,sha256_hex,nonseg_ascii_b16,recipe_long_specific,recipe,128,545,3,0.1706422018348624,0.0642201834862385,0.0055045871559633,0.7559633027522936,0.7421875,0.2578125,-3.7359923317491854,-3.523261969293433,4.9765625,8.0,1,False,False,False,False,False,False,True,False,non-segmented exact-copy RankCloak cover,ascii_bytes_fixed_radix,,1.0,1.0
